@relation 'mario-weka.filters.unsupervised.attribute.Remove-R2-3,5-6-weka.filters.unsupervised.attribute.Remove-R2_clustered'

@attribute Instance_number numeric
@attribute enemigoDelante {0,1}
@attribute monedaEncima {0,1}
@attribute bloqueEncima {0,1}
@attribute obstaculoDelante {0,1}
@attribute left {Si,No}
@attribute right {Si,No}
@attribute down {Si,No}
@attribute jump {Si,No}
@attribute speed {Si,No}
@attribute up {Si,No}
@attribute Puntuacion+Distancia numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
5989,0,0,0,0,No,No,No,Si,No,No,24,cluster0
5990,0,0,0,0,No,Si,No,No,No,No,34,cluster0
5991,0,0,0,0,No,Si,No,No,No,No,36,cluster0
5992,0,0,0,0,No,Si,No,No,No,No,38,cluster0
5993,0,0,0,0,No,Si,No,No,No,No,40,cluster0
5994,0,0,0,0,No,Si,No,No,No,No,42,cluster0
5995,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
5996,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
5997,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
5998,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
5999,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
6000,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
6001,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
6002,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
6003,0,0,0,0,No,Si,No,Si,No,No,55,cluster0
6004,0,0,0,0,No,Si,No,Si,No,No,53,cluster0
6005,0,0,0,0,No,Si,No,Si,No,No,50,cluster0
6006,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
6007,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
6008,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6009,0,0,0,0,No,No,No,Si,No,No,43,cluster0
6010,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
6011,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6012,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
6013,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6014,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
6015,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
6016,0,0,0,1,No,Si,No,Si,No,No,25,cluster3
6017,0,0,0,0,No,Si,No,No,No,No,20,cluster0
6018,0,0,0,0,No,Si,No,No,No,No,19,cluster0
6019,0,0,0,0,No,Si,No,No,No,No,18,cluster0
6020,0,0,0,0,No,Si,No,No,No,No,18,cluster0
6021,0,0,0,0,No,Si,No,No,No,No,18,cluster0
6022,0,0,0,0,No,Si,No,No,No,No,17,cluster0
6023,0,0,0,1,No,Si,No,No,No,No,16,cluster3
6024,0,0,0,1,No,Si,No,No,No,No,16,cluster3
6025,1,0,0,0,No,Si,No,No,No,No,16,cluster1
6026,1,0,0,0,No,Si,No,Si,No,No,16,cluster1
6027,1,0,0,0,No,Si,No,Si,No,No,20,cluster1
6028,0,0,0,0,No,Si,No,Si,No,No,24,cluster0
6029,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
6030,0,0,0,0,No,Si,No,Si,No,No,31,cluster0
6031,0,0,0,0,No,Si,No,Si,No,No,33,cluster0
6032,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
6033,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
6034,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
6035,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6036,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6037,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
6038,0,0,0,0,No,Si,No,Si,No,No,3,cluster0
6039,0,0,0,0,No,Si,No,Si,No,No,3,cluster0
6040,0,0,0,0,No,Si,No,Si,No,No,3,cluster0
6041,0,0,0,0,No,Si,No,Si,No,No,3,cluster0
6042,0,0,0,0,No,Si,No,Si,No,No,2,cluster0
6043,0,0,0,0,No,Si,No,Si,No,No,1,cluster0
6044,0,0,0,0,No,Si,No,Si,No,No,1,cluster0
6045,1,0,0,0,No,Si,No,No,No,No,0,cluster1
6046,1,0,0,0,No,Si,No,No,No,No,0,cluster1
6047,1,0,0,0,No,Si,No,No,No,No,-1,cluster1
6048,0,0,0,0,No,Si,No,No,No,No,38,cluster0
6049,1,0,0,0,No,Si,No,Si,No,No,37,cluster1
6050,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
6051,0,0,0,0,No,Si,No,Si,No,No,33,cluster0
6052,0,0,0,0,No,Si,No,Si,No,No,31,cluster0
6053,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
6054,0,0,0,0,No,No,No,Si,No,No,25,cluster0
6055,0,0,0,0,No,No,No,Si,No,No,22,cluster0
6056,0,0,0,0,No,No,No,Si,No,No,29,cluster0
6057,1,0,0,0,No,No,No,Si,No,No,16,cluster1
6058,1,0,0,0,No,No,No,Si,No,No,5,cluster1
6059,0,0,0,0,No,No,No,Si,No,No,4,cluster0
6060,0,0,0,0,No,No,No,Si,No,No,13,cluster0
6061,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6062,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6063,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6064,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6065,1,0,0,0,No,No,No,Si,No,No,0,cluster1
6066,0,0,0,0,No,No,No,Si,No,No,0,cluster0
6067,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6068,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6069,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6070,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6071,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6072,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6073,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6074,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6075,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6076,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6077,1,0,0,0,No,No,No,Si,No,No,0,cluster1
6078,0,0,0,0,No,No,No,Si,No,No,0,cluster0
6079,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6080,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6081,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6082,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6083,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6084,0,0,0,0,No,No,No,Si,No,No,0,cluster0
6085,0,0,0,0,No,No,No,Si,No,No,0,cluster0
6086,0,0,0,0,No,No,No,Si,No,No,0,cluster0
6087,1,0,0,0,No,No,No,Si,No,No,0,cluster1
6088,1,0,0,0,No,No,No,Si,No,No,2,cluster1
6089,1,0,0,0,No,No,No,Si,No,No,3,cluster1
6090,1,0,0,0,No,No,No,Si,No,No,5,cluster1
6091,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6092,0,0,0,0,No,Si,No,No,No,No,28,cluster0
6093,0,0,0,0,No,Si,No,No,No,No,30,cluster0
6094,0,0,0,0,No,Si,No,No,No,No,33,cluster0
6095,0,0,0,0,No,Si,No,No,No,No,36,cluster0
6096,0,0,0,0,No,Si,No,No,No,No,37,cluster0
6097,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
6098,1,0,0,0,No,Si,No,Si,No,No,42,cluster1
6099,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
6100,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
6101,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
6102,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6103,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
6104,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
6105,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
6106,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
6107,0,0,0,0,No,Si,No,Si,No,No,33,cluster0
6108,0,0,0,0,No,Si,No,No,No,No,36,cluster0
6109,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
6110,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
6111,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
6112,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
6113,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
6114,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
6115,0,0,0,0,No,Si,No,Si,No,No,30,cluster0
6116,0,0,0,0,No,Si,No,Si,No,No,27,cluster0
6117,0,0,0,0,No,No,No,Si,No,No,25,cluster0
6118,0,0,0,0,No,No,No,Si,No,No,-532,cluster0
6119,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6120,0,0,0,0,No,Si,No,No,No,No,28,cluster0
6121,0,0,0,0,No,Si,No,No,No,No,30,cluster0
6122,0,0,0,0,No,Si,No,No,No,No,31,cluster0
6123,0,0,0,0,No,Si,No,No,No,No,32,cluster0
6124,0,0,0,0,No,Si,No,No,No,No,32,cluster0
6125,0,0,0,0,No,Si,No,No,No,No,32,cluster0
6126,0,0,0,0,No,Si,No,No,No,No,31,cluster0
6127,0,0,0,0,No,Si,No,No,No,No,29,cluster0
6128,0,0,0,0,No,Si,No,No,No,No,27,cluster0
6129,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6130,0,0,0,0,No,Si,No,No,No,No,32,cluster0
6131,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
6132,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
6133,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
6134,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
6135,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6136,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
6137,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6138,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
6139,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
6140,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
6141,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
6142,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
6143,0,0,0,0,No,Si,No,Si,No,No,29,cluster0
6144,0,0,0,0,No,Si,No,No,No,No,22,cluster0
6145,0,0,0,0,No,Si,No,No,No,No,25,cluster0
6146,0,0,0,0,No,Si,No,No,No,No,26,cluster0
6147,0,0,0,0,No,Si,No,No,No,No,25,cluster0
6148,0,0,0,0,No,Si,No,No,No,No,25,cluster0
6149,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6150,0,0,0,0,No,Si,No,No,No,No,23,cluster0
6151,0,0,0,0,No,Si,No,No,No,No,21,cluster0
6152,0,0,0,0,Si,No,No,No,No,No,-4,cluster0
6153,0,0,0,0,Si,No,No,No,No,No,-4,cluster0
6154,0,0,0,0,Si,No,No,No,No,No,-3,cluster0
6155,0,0,0,0,Si,No,No,No,No,No,-2,cluster0
6156,0,0,0,0,Si,No,No,No,No,No,-1,cluster0
6157,0,0,0,0,Si,No,No,No,No,No,0,cluster0
6158,0,0,0,0,Si,No,No,No,No,No,0,cluster0
6159,0,0,0,0,Si,No,No,No,No,No,1,cluster0
6160,0,0,0,0,Si,No,No,No,No,No,3,cluster0
6161,0,0,0,0,Si,No,No,No,No,No,5,cluster0
6162,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6163,0,0,0,0,No,Si,No,No,No,No,28,cluster0
6164,0,0,0,0,No,Si,No,No,No,No,31,cluster0
6165,0,0,0,0,No,Si,No,No,No,No,33,cluster0
6166,0,0,0,0,No,Si,No,No,No,No,35,cluster0
6167,0,0,0,0,No,Si,No,No,No,No,38,cluster0
6168,0,0,0,0,No,Si,No,No,No,No,39,cluster0
6169,0,0,0,0,No,Si,No,No,No,No,41,cluster0
6170,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6171,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
6172,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
6173,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
6174,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
6175,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
6176,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
6177,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6178,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
6179,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
6180,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
6181,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
6182,0,0,0,0,No,Si,No,No,No,No,14,cluster0
6183,0,0,0,1,No,Si,No,No,No,No,12,cluster3
6184,0,0,0,1,No,Si,No,No,No,No,11,cluster3
6185,0,0,0,1,No,Si,No,No,No,No,10,cluster3
6186,0,0,0,1,No,Si,No,No,No,No,8,cluster3
6187,0,0,0,1,No,Si,No,No,No,No,9,cluster3
6188,0,0,0,1,No,Si,No,Si,No,No,11,cluster3
6189,0,0,0,1,No,Si,No,Si,No,No,13,cluster3
6190,0,0,0,1,No,Si,No,Si,No,No,15,cluster3
6191,0,0,0,1,No,Si,No,Si,No,No,16,cluster3
6192,0,0,0,0,No,Si,No,Si,No,No,17,cluster0
6193,0,0,0,0,No,Si,No,Si,No,No,17,cluster0
6194,0,0,0,0,No,Si,No,Si,No,No,16,cluster0
6195,0,0,0,0,No,Si,No,Si,No,No,15,cluster0
6196,0,0,0,0,No,No,No,Si,No,No,14,cluster0
6197,0,0,0,0,No,Si,No,No,No,No,23,cluster0
6198,0,0,0,0,No,Si,No,No,No,No,23,cluster0
6199,0,0,0,0,No,Si,No,No,No,No,23,cluster0
6200,0,0,0,0,No,Si,No,No,No,No,22,cluster0
6201,0,0,0,0,No,Si,No,No,No,No,22,cluster0
6202,0,0,0,0,No,Si,No,No,No,No,36,cluster0
6203,0,0,0,0,No,No,No,Si,No,No,32,cluster0
6204,0,0,0,0,No,No,No,Si,No,No,29,cluster0
6205,0,0,0,0,No,No,No,Si,No,No,28,cluster0
6206,0,0,0,0,No,No,No,Si,No,No,21,cluster0
6207,0,0,0,0,No,No,No,Si,No,No,4,cluster0
6208,0,0,0,0,Si,No,No,No,No,No,-6,cluster0
6209,0,0,0,0,Si,No,No,No,No,No,-5,cluster0
6210,0,0,0,0,Si,No,No,No,No,No,-1,cluster0
6211,0,0,0,0,No,No,No,Si,No,No,7,cluster0
6212,0,0,0,0,No,No,No,Si,No,No,11,cluster0
6213,0,0,0,0,No,No,No,Si,No,No,15,cluster0
6214,0,0,0,0,No,Si,No,Si,No,No,19,cluster0
6215,0,0,0,0,No,Si,No,Si,No,No,21,cluster0
6216,0,0,0,0,No,Si,No,Si,No,No,22,cluster0
6217,0,0,0,0,No,Si,No,Si,No,No,22,cluster0
6218,0,0,0,0,No,Si,No,Si,No,No,22,cluster0
6219,0,0,0,0,No,Si,No,Si,No,No,20,cluster0
6220,0,0,0,0,No,Si,No,Si,No,No,17,cluster0
6221,0,0,0,0,No,Si,No,Si,No,No,14,cluster0
6222,0,0,0,0,No,No,No,Si,No,No,9,cluster0
6223,0,0,0,0,Si,No,No,No,No,No,-16,cluster0
6224,0,0,0,0,Si,No,No,No,No,No,-20,cluster0
6225,0,0,0,0,Si,No,No,No,No,No,-24,cluster0
6226,0,0,0,0,Si,No,No,No,No,No,-28,cluster0
6227,0,0,0,0,Si,No,No,No,No,No,-30,cluster0
6228,0,0,0,0,Si,No,No,No,No,No,-31,cluster0
6229,0,0,0,0,Si,No,No,No,No,No,-32,cluster0
6230,0,0,0,0,Si,No,No,No,No,No,-32,cluster0
6231,0,0,0,0,Si,No,No,No,No,No,-15,cluster0
6232,0,0,0,0,Si,No,No,No,No,No,-13,cluster0
6233,0,0,0,0,Si,No,No,No,No,No,-9,cluster0
6234,0,0,0,0,Si,No,No,No,No,No,-6,cluster0
6235,0,0,0,0,Si,No,No,No,No,No,0,cluster0
6236,0,0,0,0,No,No,No,Si,No,No,26,cluster0
6237,0,0,0,0,No,No,No,Si,No,No,32,cluster0
6238,0,0,0,0,No,No,No,Si,No,No,37,cluster0
6239,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6240,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
6241,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
6242,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
6243,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
6244,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
6245,0,0,0,0,No,Si,No,Si,No,No,15,cluster0
6246,0,0,0,0,No,Si,No,Si,No,No,13,cluster0
6247,0,0,0,0,No,Si,No,Si,No,No,10,cluster0
6248,0,0,0,1,No,Si,No,Si,No,No,8,cluster3
6249,0,0,0,1,No,Si,No,Si,No,No,5,cluster3
6250,0,0,0,0,No,Si,No,Si,No,No,2,cluster0
6251,0,0,0,0,No,Si,No,No,No,No,22,cluster0
6252,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6253,0,0,0,0,No,Si,No,No,No,No,25,cluster0
6254,0,0,0,0,No,Si,No,No,No,No,25,cluster0
6255,0,0,0,0,No,Si,No,No,No,No,25,cluster0
6256,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6257,0,0,0,0,No,Si,No,No,No,No,23,cluster0
6258,0,0,0,0,No,Si,No,No,No,No,21,cluster0
6259,0,0,0,0,Si,No,No,No,No,No,-10,cluster0
6260,0,0,0,0,Si,No,No,No,No,No,-10,cluster0
6261,0,0,0,0,Si,No,No,No,No,No,-9,cluster0
6262,0,0,0,0,Si,No,No,No,No,No,-8,cluster0
6263,0,0,0,0,Si,No,No,No,No,No,-6,cluster0
6264,0,0,0,0,Si,No,No,No,No,No,-4,cluster0
6265,0,0,0,0,Si,No,No,No,No,No,-2,cluster0
6266,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6267,0,0,0,0,No,Si,No,No,No,No,28,cluster0
6268,0,0,0,0,No,Si,No,No,No,No,31,cluster0
6269,0,0,0,0,No,Si,No,No,No,No,33,cluster0
6270,0,0,0,0,No,Si,No,No,No,No,35,cluster0
6271,0,0,0,0,No,Si,No,No,No,No,38,cluster0
6272,0,0,0,0,No,Si,No,No,No,No,39,cluster0
6273,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6274,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6275,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
6276,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
6277,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
6278,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
6279,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
6280,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
6281,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
6282,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
6283,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
6284,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6285,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
6286,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
6287,0,0,0,0,No,Si,No,Si,No,No,29,cluster0
6288,0,0,0,0,No,Si,No,Si,No,No,24,cluster0
6289,0,0,0,0,No,No,No,Si,No,No,19,cluster0
6290,0,0,0,1,No,Si,No,No,No,No,0,cluster3
6291,0,0,0,1,No,Si,No,No,No,No,0,cluster3
6292,0,0,0,1,No,Si,No,No,No,No,0,cluster3
6293,0,0,0,1,No,Si,No,No,No,No,0,cluster3
6294,0,0,0,1,No,Si,No,No,No,No,1,cluster3
6295,0,0,0,1,No,Si,No,No,No,No,3,cluster3
6296,0,0,0,1,No,Si,No,Si,No,No,5,cluster3
6297,0,0,0,1,No,No,No,Si,No,No,7,cluster3
6298,0,0,0,0,No,No,No,Si,No,No,10,cluster0
6299,0,0,0,0,No,No,No,Si,No,No,12,cluster0
6300,0,0,0,1,No,Si,No,Si,No,No,15,cluster3
6301,0,0,0,1,No,Si,No,Si,No,No,33,cluster3
6302,0,0,0,1,No,Si,No,Si,No,No,34,cluster3
6303,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
6304,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
6305,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
6306,0,0,1,0,No,Si,No,Si,No,No,35,cluster2
6307,0,0,1,0,No,Si,No,No,No,No,35,cluster2
6308,0,0,0,0,No,Si,No,No,No,No,37,cluster0
6309,0,0,0,0,No,Si,No,No,No,No,36,cluster0
6310,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
6311,0,0,0,1,No,Si,No,Si,No,No,33,cluster3
6312,0,0,0,1,No,Si,No,Si,No,No,32,cluster3
6313,0,0,0,0,No,No,No,Si,No,No,33,cluster0
6314,0,0,0,0,No,No,No,Si,No,No,25,cluster0
6315,0,0,0,1,No,No,No,Si,No,No,28,cluster3
6316,0,0,0,0,No,Si,No,Si,No,No,30,cluster0
6317,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
6318,0,0,0,0,No,Si,No,No,No,No,34,cluster0
6319,0,0,1,0,No,Si,No,No,No,No,34,cluster2
6320,0,0,1,0,No,Si,No,Si,No,No,33,cluster2
6321,0,0,1,0,No,Si,No,Si,No,No,33,cluster2
6322,0,0,1,0,No,No,No,Si,No,No,32,cluster2
6323,0,0,1,0,No,No,No,Si,No,No,32,cluster2
6324,0,0,0,1,No,Si,No,Si,No,No,6,cluster3
6325,0,0,0,1,No,Si,No,Si,No,No,4,cluster3
6326,0,0,0,1,No,Si,No,Si,No,No,2,cluster3
6327,0,0,0,1,No,No,No,Si,No,No,0,cluster3
6328,0,0,0,1,No,No,No,Si,No,No,0,cluster3
6329,0,0,0,1,No,Si,No,No,No,No,-42,cluster3
6330,0,0,0,1,No,Si,No,No,No,No,-42,cluster3
6331,0,0,0,1,No,Si,No,No,No,No,-42,cluster3
6332,0,0,0,1,No,Si,No,No,No,No,-22,cluster3
6333,0,0,0,1,No,Si,No,No,No,No,-20,cluster3
6334,0,0,0,1,No,Si,No,Si,No,No,-19,cluster3
6335,0,0,0,1,No,Si,No,Si,No,No,-18,cluster3
6336,0,0,0,1,No,Si,No,Si,No,No,-17,cluster3
6337,0,0,0,1,No,Si,No,Si,No,No,25,cluster3
6338,0,0,0,0,No,Si,No,Si,No,No,26,cluster0
6339,0,0,0,0,No,Si,No,Si,No,No,27,cluster0
6340,0,0,0,0,No,Si,No,Si,No,No,10,cluster0
6341,0,0,0,0,No,No,No,Si,No,No,9,cluster0
6342,0,0,1,0,No,Si,No,No,No,No,29,cluster2
6343,0,0,1,0,No,Si,No,No,No,No,30,cluster2
6344,0,0,1,0,No,Si,No,No,No,No,29,cluster2
6345,0,0,1,0,No,Si,No,No,No,No,29,cluster2
6346,0,0,1,0,No,No,No,Si,No,No,27,cluster2
6347,0,0,1,0,No,No,No,Si,No,No,26,cluster2
6348,0,0,1,0,No,No,No,Si,No,No,9,cluster2
6349,0,0,1,0,No,No,No,Si,No,No,8,cluster2
6350,0,0,1,0,No,Si,No,No,No,No,23,cluster2
6351,0,0,1,0,No,Si,No,No,No,No,26,cluster2
6352,0,0,1,0,No,Si,No,No,No,No,27,cluster2
6353,0,0,1,0,No,Si,No,No,No,No,28,cluster2
6354,0,0,1,0,No,Si,No,No,No,No,28,cluster2
6355,0,0,1,0,No,Si,No,No,No,No,27,cluster2
6356,0,0,1,0,No,Si,No,No,No,No,26,cluster2
6357,0,0,1,0,No,Si,No,No,No,No,24,cluster2
6358,0,0,1,0,No,Si,No,No,No,No,23,cluster2
6359,0,0,1,0,No,Si,No,No,No,No,24,cluster2
6360,0,0,1,0,No,Si,No,No,No,No,27,cluster2
6361,0,0,1,0,No,Si,No,No,No,No,30,cluster2
6362,0,0,1,0,No,Si,No,No,No,No,33,cluster2
6363,0,0,1,0,No,Si,No,No,No,No,35,cluster2
6364,0,0,1,0,No,Si,No,No,No,No,38,cluster2
6365,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
6366,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6367,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6368,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6369,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
6370,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6371,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
6372,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
6373,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
6374,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
6375,0,0,0,0,No,Si,No,Si,No,No,33,cluster0
6376,0,0,0,0,No,Si,No,Si,No,No,30,cluster0
6377,0,0,0,0,No,No,No,Si,No,No,26,cluster0
6378,0,0,0,0,Si,No,No,No,No,No,0,cluster0
6379,0,0,0,0,Si,No,No,No,No,No,-1,cluster0
6380,0,0,0,0,Si,No,No,No,No,No,-1,cluster0
6381,0,0,0,0,Si,No,No,No,No,No,-7,cluster0
6382,0,0,0,0,Si,No,No,No,No,No,-6,cluster0
6383,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6384,0,0,0,0,No,Si,No,No,No,No,28,cluster0
6385,0,0,0,0,No,Si,No,No,No,No,31,cluster0
6386,0,0,0,0,No,Si,No,No,No,No,33,cluster0
6387,0,0,0,0,No,Si,No,No,No,No,36,cluster0
6388,0,0,0,0,No,Si,No,No,No,No,37,cluster0
6389,0,0,0,0,No,Si,No,No,No,No,40,cluster0
6390,0,0,0,0,No,Si,No,No,No,No,41,cluster0
6391,0,0,0,0,No,Si,No,Si,No,No,-470,cluster0
6392,0,0,0,0,No,Si,No,No,No,No,24,cluster0
6393,0,0,0,0,No,Si,No,No,No,No,28,cluster0
6394,0,0,0,0,No,Si,No,No,No,No,31,cluster0
6395,0,0,0,0,No,Si,No,No,No,No,33,cluster0
6396,0,0,0,0,No,Si,No,No,No,No,35,cluster0
6397,0,0,0,0,No,Si,No,No,No,No,38,cluster0
6398,0,0,0,0,No,Si,No,No,No,No,39,cluster0
6399,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
6400,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
6401,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
6402,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
6403,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
6404,0,0,0,0,No,Si,No,Si,No,No,56,cluster0
6405,0,0,0,0,No,Si,No,Si,No,No,56,cluster0
6406,0,0,0,0,No,Si,No,Si,No,No,56,cluster0
6407,0,0,0,0,No,Si,No,Si,No,No,54,cluster0
6408,0,0,0,0,No,Si,No,Si,No,No,53,cluster0
6409,0,0,0,0,No,Si,No,Si,No,No,50,cluster0
6410,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
6411,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
6412,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
6413,0,0,0,0,No,Si,No,No,No,No,35,cluster0
6414,0,0,0,0,No,Si,No,No,No,No,37,cluster0
6415,0,0,0,0,No,Si,No,No,No,No,39,cluster0
6416,0,0,0,0,No,Si,No,No,No,No,41,cluster0
6417,0,0,0,0,No,Si,No,No,No,No,42,cluster0
6418,0,0,0,0,No,Si,No,No,No,No,42,cluster0
6419,0,0,0,0,No,Si,No,No,No,No,41,cluster0
6420,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
6421,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
6422,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
6423,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
